id,text,aspect,polarity
1564,people are always friendly .,service,positive
878,"so if you want a nice , enjoyable meal at montparnasse , go early for the ore theater pix fix .",price,positive
645,you are treated just like royalty .,service,positive
1604,i 've been to naples 45 for dinner twice .,anecdotes/miscellaneous,neutral
3012,"if you 're looking for perfect traditional sushi , go here - if you 're looking for interesting combinations , try sushi of gari 's ( east side ) .",food,positive
2132,"the food , drinks and service are clearly among the best in the city .",service,positive
2473,they are amazing !,anecdotes/miscellaneous,positive
1508,"they did give a 15 % discount at the end , was n't enough , as they knew the service was horrible .",service,negative
3425,we had the scallops as an appetizer and they were delicious and the sauce was wonderful .,food,positive
1649,this place has realy fresh sushi and a nice large menu of japanese classic cuisine .,food,positive
442,"if that 's a problem , go to mcdonald 's and destroy your insides .",anecdotes/miscellaneous,negative
3547,taj mahal offered gret value and great food .,food,positive
3441,the lobster sandwich is $ 24 and although it was good it was not nearly enough to warrant that price .,price,negative
2835,this place would be so much better served by being run by a group that actually understands customer service .,service,negative
2424,"it 's true , this place is not cheap .",price,negative
1321,its an excellent place to relax and the food is one of the best in the city of new york .,ambience,positive
1303,there are much better places in ny with better prices .,anecdotes/miscellaneous,negative
3034,"do n't waste your time , or money ! !",anecdotes/miscellaneous,negative
2447,not pretentious and very economical .,price,positive
3379,"if you live in upper manhattan , siam square is the place for thia food .",anecdotes/miscellaneous,positive
1003,wonderful strawberry daiquiris as well !,food,positive
2099,worth a visit .,anecdotes/miscellaneous,positive
1316,"the food is o.k. , but not any better than what you get at a good neighborhood restaurant .",food,neutral
758,"you will pay a lot for the decore , but the food is no better or worse than a lot of other chinese and asian fusion places in ny .",ambience,negative
1431,i do n't think i would go again .,anecdotes/miscellaneous,negative
3263,"each bite of food at kai was indeed delicious , fresh , and elegant .",food,positive
241,one of the more authentic shanghainese restaurants in the us definitely the best in manhattan chinatown .,anecdotes/miscellaneous,positive
1779,the owner and staff are all japanese as well and that adds to the entire ambiance .,ambience,positive
3018,"oh , do n't even let me start with how expensive the bills were !",price,negative
2245,"i was in love with posturing on 48th , but compared to suan it is slow in service and overpriced .",service,negative
1014,the atmosphere is great ! ! !,ambience,positive
151,"however , if you want great food at a great price and do n't mind the decor , you ca n't beat this place .",food,positive
3487,i 've lived in nyc all my life and had never before seen so many water bugs in one place ( except in a really bad dream ) .,ambience,negative
1009,"the service was bad , the food took to forever to come , we sat on the upper level .",service,negative
723,i came here for my friend 's birthday and keep coming back ever since .,anecdotes/miscellaneous,positive
1287,i live in the neighborhood and my friends meet me down here not only for the bar scene but also the promise of the pizza place at 3am .,anecdotes/miscellaneous,positive
256,okay i do n't mind the oily part ( cause most are cooked that way ) but it was way too bland .,food,negative
3397,its also a bit of a hassle to get to without a car ( i happen to live in inwood ) .,anecdotes/miscellaneous,negative
2943,"yeah , it 's that good .",anecdotes/miscellaneous,positive
2280,"the restuarant itself is not large , but seems to have several round tables to accomodate large groups hoping to save a buck to eat authentic taiwanese .",price,positive
418,"the food arrived 20 minutes after i called , cold and soggy .",service,negative
1727,"the in-house lady dj on saturday nights has outrageously good taste in music , and moreover , takes requests .",ambience,positive
1558,"while this can hardly be called a restaurant , it is possibly the best deal in Manhattan : $ 4 for a plate heaped with rice and 2-3 entrees .",ambience,negative
1729,pizza here is consistently good .,food,positive
3355,"- for dessert we split chocolate cake and vanilla gelato ( with espresso ) , which were tasty , but i thought a bit overpriced .",price,negative
3239,"because we did n't have a reservation , we could only sit in the back garden , but it was great , secluded and perfect in nice weather .",ambience,positive
650,"out of the hundreds of italian restaurants in queens , this is among the best .",anecdotes/miscellaneous,positive
3100,during happy hour !,anecdotes/miscellaneous,neutral
2515,"the new york times has reviewed this place three times already , you know it 's going to be good .",anecdotes/miscellaneous,positive
329,"service was devine , oysters where a sensual as they come , and the price ca n't be beat ! ! !",food,positive
2126,very good service and very good prices .,price,positive
2703,will absolutely visit again .,anecdotes/miscellaneous,positive
1594,the food was good too .,food,positive
1459,"the eggplant parmesan is also great , and my friend who grew up in manhattan claims that no one serves a better baked ziti with meat sauce .",anecdotes/miscellaneous,positive
123,ciao bella,anecdotes/miscellaneous,neutral
446,i take all my nyc guests to vt 's .,anecdotes/miscellaneous,positive
3077,a pleasant surprise .,anecdotes/miscellaneous,positive
3670,"first the wrong bread came out with the appetizer , then when i tried to order a second glass of wine for my main course ...",service,negative
2018,i was pretty much full after our fondue appetizer .,food,positive
2059,and yes dal bukhara is so dam good and so are all the kebabs .,food,positive
3102,the drinks are amazing and half off till 8pm .,price,positive
2778,"found service above average , but that could be because we were 13 of us .",service,positive
3659,"overall , excellent restaurant !",anecdotes/miscellaneous,positive
1436,"my picks : guizhou chicken , fish with hot bean source , fish fillet in spicy source ( special menu ) .",food,positive
529,the food is great and they have a good selection of wines at reasonable prices .,price,positive
1680,"the restaurant was packed at first , so we waited at the bar for about 20 minutes before we were seated .",anecdotes/miscellaneous,neutral
71,the pizza and wine were excellent the service too -- but what really made this place was the backyard dining area .,service,positive
2738,"you 'll pay at least double at any other italian restaurant in the city , and most still do n't compare .",price,positive
746,i went to this restaurant with a woman that i met recently .,anecdotes/miscellaneous,neutral
3205,"haru serves very fresh fish , has a trendy , modern ambiance , prime location on park avenue south and friendly service .",ambience,positive
1105,i have been coming to this neighborhood spot for years .,anecdotes/miscellaneous,neutral
2747,their tuna tartar appetizer is to die for .,food,positive
3076,cute and decorative .,ambience,positive
1791,"read all the other review , they 'll confirm it .",anecdotes/miscellaneous,neutral
1528,i 'm happy to have nosh in the neighborhood and the food is very comforting .,anecdotes/miscellaneous,positive
1276,a great way to make some money is to buy a case of snapple from costco and sell it right outside for only $ 2.50 .,anecdotes/miscellaneous,neutral
2382,if you have a dumpling fetish i suggest you try some here !,food,positive
259,this is my first time writing a review for a restaurant because the food and service was excellent .,service,positive
2637,i have to say i have never had a disappointing meal here .,food,positive
121,i pray it stays open forever .,anecdotes/miscellaneous,positive
2040,the maharani was ok -- the korma was bland .,food,negative
3571,the food was mediocre at best but it was the horrible service that made me vow never to go back .,service,negative
3223,my mouth starts to water merely thinking about the delight that is this restaurant .,food,positive
2163,our first time in new york and we had to try a new york bagel .,anecdotes/miscellaneous,neutral
451,"also , top the meal with a delicious and perfect slice of tiramisu .",food,positive
2168,i loved it and would highly recommend .,anecdotes/miscellaneous,positive
3021,we 've never had any problems with the staff but maybe we 've been lucky ?,service,positive
3320,baluchi 's has solid food and a nice decor at reasonable prices .,food,positive
884,probably would not go again ...,anecdotes/miscellaneous,negative
2356,and the fried clams had just enough kick to them to make 'em worth eating .,food,positive
759,"for great chinese food nearby , you have wu liang ye and grand sichuan just a block away .",food,positive
3241,but the main hit was the whole grilled fish .,food,positive
407,the sushi seemed pretty fresh and was adequately proportioned .,food,positive
2201,bottles of wine are cheap and good .,price,positive
2360,-- eat club is a roving group of nyc gluttons,anecdotes/miscellaneous,neutral
2517,"authentic food and they have real service , not just the rush you get sometimes when they try to push you out the door .",food,positive
639,want to impress ?,anecdotes/miscellaneous,neutral
2337,kinda also offers prix fixe lunch and buffet .,food,neutral
2580,"if it is n't for the food ( a + + + ) , it must be the service or the ambience .",food,positive
2507,the food is great and authentic .,food,positive
3248,"the crispy chicken was n't for us , though .",food,negative
2569,visited there while on vacation and reading the reviews .,anecdotes/miscellaneous,neutral
2160,they have a huge selection of different cream cheeses and all of their salads are great .,food,positive
1956,"if you 're looking for a great meal at a decent price , go to del frisco 's !",price,positive
2638,we could have made a meal of the yummy dumplings from the dumpling menu .,food,positive
1211,"while they keep the capex to a minimum , they do put some cash into the bagels , because they among the best in the city .",food,positive
2293,( besides that there should be more restaurants like it around the city ) .,anecdotes/miscellaneous,positive
1846,"the highlight of the night was the mayonnaise for my side of fries i received from one of the food runners , which is not good considering the bill was nearly $ 100 .",food,negative
994,prices are very good .,price,positive
402,"i was n't there for the half-price saturday night special , but tuesday night .",anecdotes/miscellaneous,neutral
2328,great indian food and the service is incredible .,service,positive
1679,"i went to are on a sunday afternoon with four of my girlfriends , and spent three enjoyable hours there .",anecdotes/miscellaneous,positive
3319,although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat .,service,positive
531,have frequented lino for several years and the food remains excellent .,food,positive
2596,i will definitely be going back .,anecdotes/miscellaneous,positive
474,"save your money and do n't waste your calories , go to margarita 's on washington street instead , they have amazing food and the best service .",anecdotes/miscellaneous,negative
2999,great neighborhood joint .,anecdotes/miscellaneous,positive
904,i in all reality felt as if i had just gotten off air france and was in the 8th district in paris .,ambience,positive
3376,"order the pang duck , it 's fantastic .",food,positive
948,i 'm told that it is open 24hrs which is good .,anecdotes/miscellaneous,positive
509,service was very good and warm .,service,positive
1673,decent wine selection too .,food,positive
328,"went on a 3 day oyster binge , with fish bringing up the closing , and i am so glad this was the place it o trip ended , because it was so great !",anecdotes/miscellaneous,positive
3026,"the blond wood decor is very soothing , the premium sake is excellent and the service is great .",service,positive
2600,i highly recommend to anyone to give this place a try .,anecdotes/miscellaneous,positive
3069,go for it !,anecdotes/miscellaneous,positive
1931,truly the mark of an attentive waiter .,service,positive
2425,"i need at least three rolls to be full , and that 's at least $ 14.00 !",price,negative
45,ive been here a bunch of times now and the service is always outstanding .,service,positive
1716,lucky strike is a great casual place to just grab a bite to eat .,food,positive
1034,"great friendly service , fast seating , fast delivery , excellent sushi .",service,positive
1474,"yes , they use fancy ingredients , but even fancy ingredients do n't make for good pizza unless someone knows how to get the crust right .",food,negative
391,"i stumbled upon this second floor walk-up two fridays ago when i was with two friends in town from l.a. being serious sushi lovers , we sat at the sushi bar to be closer to the action .",anecdotes/miscellaneous,neutral
1531,it could have been handled better .,anecdotes/miscellaneous,negative
2138,"with so many poor experiences to be had in the theater district , is truly an excellent find !",anecdotes/miscellaneous,positive
1570,"the food however , is what one might expect .",food,neutral
1357,total hipster wannabe attitude in an otherwise sweet spot .,service,negative
318,the atmosphere is great if your looking for a laid back scene and an inexpensive way to spend a weekend afternoon .,ambience,positive
3367,"best of all is the warm vibe , the owner is super friendly and service is fast .",ambience,positive
1535,"they might be all business at the counter when you give your order , but their food says i love you .",service,negative
2120,"we recently decided to try this location , and to our delight , they have outdoor seating , perfect since i had my yorkie with me .",ambience,positive
2496,"you rarely have to wait for a seat and the currys ( Asama , green , red ) are full of flavor and come super spicy if you ask for it .",food,positive
1402,i love indian food and consider myself to be quite an expert on it .,food,positive
3642,"the food is outstanding and the service is quick , friendly and very professional .",food,positive
772,in reality ( to maximize potential diners ) they were still taking phone reservations and reallocating tables of those waiting in the lobby .,service,negative
1019,it is not consistent .,anecdotes/miscellaneous,negative
2132,"the food , drinks and service are clearly among the best in the city .",food,positive
94,"excellent atmosphere , delicious dishes good and friendly service .",service,positive
1478,"among all of the new 5th avenue restaurants , this offers by far one of the best values for your money .",price,positive
909,we visited orsay during ny restaurant week and tried their $ 35 menu .,anecdotes/miscellaneous,neutral
627,after really enjoying ourselves at the bar we sat down at a table and had dinner .,anecdotes/miscellaneous,positive
2992,i liked this place the first time but doubt i will ever return .,anecdotes/miscellaneous,negative
1560,and its absolutely delicious .,food,positive
2947,this place was not all that !,anecdotes/miscellaneous,negative
2849,all i can say is wow !,anecdotes/miscellaneous,positive
489,katz 's has been a nyc original for over 100 years .,anecdotes/miscellaneous,positive
662,i always get the shabby shabby dinner and the beef is always fresh .,food,positive
2007,the flavors robust and subtle .,food,positive
2258,kudos haru,anecdotes/miscellaneous,positive
1243,"place should also have a 1,2,3 chili rating to be more authentic ...",anecdotes/miscellaneous,neutral
52,"no dress codes , no attitudes , plenty of comfort companionship , a great place to relax in an always busy midtown .",ambience,positive
3622,i would highly recommend it .,anecdotes/miscellaneous,positive
3227,it is the best deal in town for a monday night dinner at a fine restaurant .,price,positive
3443,service was efficient courteous .,service,positive
1017,sometimes i get good food and ok service .,service,neutral
351,try sushi mi cucumber roll .,food,positive
615,the food was pretty traditional but it was hot and good with large portions .,food,positive
168,perhaps .,anecdotes/miscellaneous,neutral
1315,amma has the worst value for money i have experienced in nyc over the past 2 years .,price,negative
1724,"but the best part about ls is the late night atmosphere , delightfully free of the bts .",ambience,positive
3078,go there to relax and feel like your somewhere else .,anecdotes/miscellaneous,positive
1459,"the eggplant parmesan is also great , and my friend who grew up in manhattan claims that no one serves a better baked ziti with meat sauce .",food,positive
1911,"i had a terrific meal , and our server guided us toward a very nice wine in our price range , instead of allowing us to purchase a similarly priced wine that was n't as good .",service,positive
714,very affordable and excellent ambient !,ambience,positive
1024,"if you 're looking for a place to sit down , have a drink and conversations with friends , go to sweet n tart and order yourself a hong-kong styled milk and tea with tapioca pearls ( hot ) .",food,positive
3666,yes you have to wait to be seated and because its small there is no waiting area and the seat at the bar was all taken .,ambience,negative
1320,"nothing against a good sales call , but the tactics at amma are just too obvious .",service,negative
1004,definitely worth the trip to battery park city !,anecdotes/miscellaneous,positive
2964,not a small feat for good french food in the area .,food,positive
1147,"i seriously doubt i will ever dine at jimmy 's bronx , or for that matter , jimmy 's uptown , again .",anecdotes/miscellaneous,negative
935,they had scrapped the bottom of the vessel in which they make the rice result - we had large chunks of burnt rice in our serving bowl .,food,negative
1488,the sicilian is my favorite it is moist not dry like most places but all their pizza is great !,food,positive
737,"this restaurant is not worth the time , effort , or money to say the least .",price,negative
2993,delicious simple food in nice outdoor atmosphere .,ambience,positive
2411,"however , their popularity has yet to slow down , and i still find myself drawn to their ambiance and delectable reputation .",anecdotes/miscellaneous,positive
2774,service is not what one would expect from a joint in this price category .,service,negative
1641,"seriously , this is the best all you can eat in town as everyone says , the spicy tuna hand rolls are the best have 4 of these , and you 've broken even .",food,positive
3664,definitely not a restaurant to skip !,anecdotes/miscellaneous,positive
2006,"the service was attentive , yet discreet .",service,positive
1108,the only other steakhouse that seems to hold a candle to roth 's is the strip house .,anecdotes/miscellaneous,neutral
3467,no you 're going to go back because the food was good .,anecdotes/miscellaneous,positive
1302,and their prices are very high - they actually think that they can get away with charging such prices for such terrible food and service !,service,negative
503,"service was excellent , and the ac worked very well too ( thank god , it was hot ! ) .",ambience,positive
1155,"that place was awesome , , , sally !",anecdotes/miscellaneous,positive
2757,no thanks ! ! !,anecdotes/miscellaneous,negative
2413,"an excellent alternative to fast food joints and ordering in but , the food was slightly disappointing .",food,negative
2737,"the service is excellent , the decor is great , and the food is delicious and comes in large portions .",service,positive
2741,"service was warm and attentive , beef Carpathian was excellent ( huge portion ) and pasta was fresh and well-prepared .",food,positive
411,"they kindly brought us more to see if it was better , but it was not !",food,negative
3628,"however , it 's not worth a special trip .",anecdotes/miscellaneous,negative
2555,"service is friendly , prices are good - delivery time was a little slow , but for the way this pizza tastes , i 'm willing to overlook it .",food,positive
3135,"you can also special order any kind of dumpling , etc .",anecdotes/miscellaneous,positive
1583,i loved the shows .,anecdotes/miscellaneous,positive
1034,"great friendly service , fast seating , fast delivery , excellent sushi .",food,positive
2003,dinner took almost 4 hours without any lag time .,anecdotes/miscellaneous,negative
569,terrible experience .,anecdotes/miscellaneous,negative
1272,do n't eat here unless you 're starving for thai food and you work next door .,anecdotes/miscellaneous,negative
2627,"the ambience was nice , but service was n't so great .",ambience,positive
3382,"the flavors are great , and the menu is extensive .",food,positive
40,"my turkey burger was not cooked at all , my friends salmon was completely raw .",food,negative
285,"the portions are now very small , the sauces are overly ambitious usually inedible while the service is still good , the restaurant , due to its popularity , seems frantic .",food,negative
206,of course the reason its so packed is because the food is so delicious !,food,positive
1571,it is very overpriced and not very tasty .,price,negative
915,the buffet had a nice selection .,food,positive
587,for meatball night .,anecdotes/miscellaneous,neutral
1613,it was wonderful .,anecdotes/miscellaneous,positive
1398,"delicious food , excellent service , and a pretty atmosphere make this a great choice for dinner and the $ 5.99 lunch buffet makes it an even better choice for lunch !",price,positive
3073,"food was very good , but not what i would consider out of this world .",food,positive
780,"overall , wort every penny .",price,positive
1133,yourself a favor and have dinner here and see if you dont agree with me .,anecdotes/miscellaneous,positive
1418,i noted it was crossed off on the bill .,anecdotes/miscellaneous,neutral
2522,like saying her bread comes from a special bakery when we have seen her buying it downtown Manhattan .,food,negative
1902,"my husband and i both ordered the steak , medium .",food,neutral
1717,"yeah the crowd can take it a bit seriously , but it should n't .",anecdotes/miscellaneous,neutral
2656,we spent $ 200 in this place and left hungry and very disappointed .,price,negative
1967,i have lived in ny for many years and have dined at many restaurants .,anecdotes/miscellaneous,neutral
3230,"the seafood is amazing , there 's a good wine list , and the ever-changing menu always offers some great surprises .",food,positive
2856,"despite the fact that the space is large , they 've overcrowded the floor with tables .",ambience,negative
163,"we could n't carry our conversation as we were routinely interrupted by waitress and servants asking us to order and hinting that we 're taking too much time -- amazing , we just sat down .",service,negative
2301,really .,anecdotes/miscellaneous,neutral
2411,"however , their popularity has yet to slow down , and i still find myself drawn to their ambiance and delectable reputation .",ambience,positive
270,"from the incredible food , to the warm atmosphere , to the friendly service , this downtown neighborhood spot does n't miss a beat .",ambience,positive
2754,price and quality of fish alone will keep us from making a return visit .,food,negative
90,the prix fixe menu is worth every penny and you get more than enough ( both in quantity and quality ) .,price,positive
1672,the food is awesome - definitely try the striped bass .,food,positive
2834,ahhh ...,anecdotes/miscellaneous,neutral
814,the food was absolutely amazing ! !,food,positive
47,this place is worth going even if only for their beer .,food,positive
2386,the dim sum servings here are a bit larger than i 'm used to .,food,neutral
1038,"the service was mediocre , and the lack of air conditioning made for a less than comfortable meal .",service,neutral
2128,highly recommend this as great value for excellent sushi and service .,service,positive
2488,"on a recent saturday night , i was with a group of 5 at the bread bar .",anecdotes/miscellaneous,neutral
2651,"we arrived for dinner expecting to be impressed by a place that has an impressive past - but , that 's just it -- the past !",anecdotes/miscellaneous,negative
3013,we were treated with attitude ever since the moment we stepped into the restaurant !,service,negative
592,i ca n't wait for the nex time .,anecdotes/miscellaneous,positive
2537,"it is about food and ambiance , and imagine how dreadful it will be it we only had to listen to an idle engine .",food,negative
2772,"the tables are crammed way too close , the menu is typical of any italian restaurant , and the wine list is simply overpriced .",ambience,negative
599,"best italian food i ever had ( and being italian , that means alot ) .",food,positive
2322,i ca n't wait to go back .,anecdotes/miscellaneous,positive
1627,"volare virgins or weekly regulars , everyone gets treated the same and you ca n't ask for more than that when the service is this friendly .",service,positive
127,the noodle and rices dishes taste great .,food,positive
364,"after the main course came , we did n't see our waiter for at least 40 minutes !",service,negative
8,"the service was terrible , we had to wait for everything and ask several of different people for the same thing before we were allowed to be served .",service,negative
2028,"my friends and i experienced amazing cheese and a delicious , new summer menu at artisanal last night .",anecdotes/miscellaneous,positive
1599,the pizza here is delicious .,food,positive
2712,i have been about 4 times and have always had a great meal .,food,positive
3375,we bring in a party of ten or so every week .,anecdotes/miscellaneous,neutral
2754,price and quality of fish alone will keep us from making a return visit .,price,negative
1092,on a monthly basis my friends and i get together and have a girls night out .,anecdotes/miscellaneous,neutral
2793,but that was n't the icing on the cake : a tiramisu that resembled nothing i have ever had .,food,negative
1566,"just straight up cheap , good food .",price,positive
1675,"for the quality of food , a little too expensive .",food,negative
1656,the spicy tuna and salmon are the best we 've ever had .,food,positive
3462,a great choice at any cost and a great deal .,anecdotes/miscellaneous,positive
3279,and the prices were way to high for what you get .,price,negative
841,"but , nothing stands out about the cooking .",food,neutral
2940,they bring service up a notch by offering complementary amuse bouche to all tables and gave us a small dessert for our celebration .,service,positive
2027,a million better places to go in the city .,anecdotes/miscellaneous,negative
165,"in terms of the food itself -- nothing special , we limited ourselves to several appetizers .",food,neutral
2675,check it out,anecdotes/miscellaneous,positive
1841,give it a try and enjoy .,anecdotes/miscellaneous,positive
1304,"we actually gave 10 % tip ( which we have never done despite mediocre food and service ) , because we felt totally ripped off .",service,neutral
3314,if you 've ever been along the river in weehawken you have an idea of the top of view the chart house has to offer .,anecdotes/miscellaneous,neutral
1597,"quality ingredients preparation all around , and a very fair price for nyc .",price,positive
1678,"if you want to save some money , do n't go here .",price,negative
2415,"you get what you pay for and with that logic in mind , spice is a great place to grab some cheap eats and drinks in a beautiful setting .",price,positive
2122,"the portion sizes here are huge , and the sushi is good .",food,positive
1293,"their calzones are horrific , bad , vomit inducing , yuck .",food,negative
7,"i like cafe noir dont get me wrong , it is jut that the people who work there are evil and incompetent ! !",service,negative
1088,"the dosas are skimpy , unattractive and drip with grease , and personally i 'd drink popcorn topping before i 'd eat another one of these .",food,negative
1794,"oh , but wait , we were out of drinks ( which were also delightfully overpriced ) .",food,negative
2656,we spent $ 200 in this place and left hungry and very disappointed .,anecdotes/miscellaneous,negative
1946,village is one of those places that scores on all fronts .,anecdotes/miscellaneous,positive
1189,it is not worth for that bucks .,price,negative
2101,they were such a rip-off ( $ 8.95 for four small meat patties in steamed buns ) and not worth trying .,food,negative
799,"the food was just ok , i would never go back .",anecdotes/miscellaneous,negative
2308,i heartily recommend .,anecdotes/miscellaneous,positive
2042,not worth the prices .,price,negative
1050,"not only is the cuisine the best around , the service has always been attentive and charming .",service,positive
896,ummm ... the beer was cold .,food,positive
1456,"you can certainly find restaurants that offer a superior fine dining experience , but for superb food at reasonable prices , la villa ca n't be beat .",anecdotes/miscellaneous,positive
54,heartland brewery is a great way to start or finish your day .,anecdotes/miscellaneous,positive
1710,"our waiter was fine , the place looks nice in that not trying too hard way , but at those prices , a little more should be expected of your food .",food,negative
3707,best pastrami i ever had and great portion without being ridiculous .,food,positive
3138,"having discovered ping 's on the internet , we entered with qualms but were instantly put to ease by the fish tanks that greet you as u walk in .",anecdotes/miscellaneous,neutral
2121,indoor was very cozy and cute .,ambience,positive
835,the food was very expensive ( we spent $ 160 for lunch for two ) but extremely tasty .,food,positive
970,"grilled whole fish wonderful , great spicing .",food,positive
2897,"while sapphire is certainly not lacking in ambiance , and probably has the best decor of any indian restaurant i have been to in new york city , the food was not what i had hoped for .",food,negative
2436,"delicate spices , onions , eggs and a kick-ass roti .",food,positive
3526,we go often .,anecdotes/miscellaneous,neutral
2851,"it 's like you are transported to the italian countryside , very romantic and filled with antiques .",ambience,positive
482,a wonderful place !,anecdotes/miscellaneous,positive
