id,text,aspect,polarity
418,"the food arrived 20 minutes after i called , cold and soggy .",food,negative
2717,i have never been disappointed in the red eye .,anecdotes/miscellaneous,positive
123,ciao bella,anecdotes/miscellaneous,neutral
1527,we spent 50 $ $ definetly will come back with my friends ! ! !,anecdotes/miscellaneous,positive
2634,and all of that wo n't break your bank !,price,positive
1948,"we 've been following chef lyle 's food around new york for 15 years and while remaining classic , his innovations with bistro fare have made us return and return .",food,positive
289,i read the other review and have to say i had the opposite experience here last sunday .,anecdotes/miscellaneous,neutral
256,okay i do n't mind the oily part ( cause most are cooked that way ) but it was way too bland .,food,negative
530,have been several times and it never dissapoints .,anecdotes/miscellaneous,positive
1950,i went to del frisco 's friday night with my boyfriend for an 8:00 reservation .,anecdotes/miscellaneous,neutral
2971,recommended .,anecdotes/miscellaneous,positive
649,"when my husband and go there , we spend $ 60.00 ( have lobster tails ummmmm need i say more ) i ca n't say any more , it a place you 'll never forget if you never go , you 'll miss a meal of your life time",anecdotes/miscellaneous,positive
2400,their exotic salad is basic ly a delcious little green salad with a peanut sauce that is perfect before their sweet basil fried tofu .,food,positive
896,ummm ... the beer was cold .,food,positive
921,the place was nice and calm .,ambience,positive
2547,it 's called gnocchi alla nona and is found under chef specials .,food,neutral
638,"great food at reasonable prices , makes for an evening that ca n't be beat !",food,positive
1891,"the food was really good , i had the onion soup and it was one of the best ever .",food,positive
912,wine list selection is good and wine-by-the-glass was generously filled to the top .,food,positive
3585,i had a huge pastrami sandwich on a roll .,food,positive
1954,i do suggest to ask to be seated upstairs if you are looking to be a little cozy .,anecdotes/miscellaneous,neutral
3139,"where tanks in other chinatown restaurants display a lurking myriad of sad-looking marine life in their murky waters , the tanks at ping 's are clear as glass with healthy-looking creatures who do not yet know that they will be part of some dim sum lover 's brunch .",ambience,positive
3360,plenty of choices to make your own creation .,food,positive
774,i went to ruby foos for my birthday and enjoyed our experience there .,anecdotes/miscellaneous,positive
2891,"over the years , it has always provided a pleasurable dining experience with quality food and wine .",food,positive
2823,"i highly recommend cafe st. bart 's for their food , the ambience and wonderful service .",food,positive
2003,dinner took almost 4 hours without any lag time .,anecdotes/miscellaneous,negative
703,"the svc can be a bit rude at times , esp if you have big group , but overall the restaurant is a must !",anecdotes/miscellaneous,positive
125,i often go there to eat with my family .,anecdotes/miscellaneous,neutral
2521,"the environment is romantic , but the food is horrible , the service is pathetic , and gabriella lies about everything she could .",service,negative
3344,"after dining at b.o.g over twenty times now , its official !",anecdotes/miscellaneous,neutral
2726,just go and see for yourself .,anecdotes/miscellaneous,neutral
2513,even the wine by the glass was good .,food,positive
730,it 's all about the food ! !,food,positive
3533,stay away from this place .,anecdotes/miscellaneous,negative
2173,worth visiting the 1st ave spot because it is the original store .,anecdotes/miscellaneous,positive
2028,"my friends and i experienced amazing cheese and a delicious , new summer menu at artisanal last night .",anecdotes/miscellaneous,positive
2545,i for one will never patronize them again .,anecdotes/miscellaneous,negative
1547,it appears to be the owner 's first venture and it shows .,anecdotes/miscellaneous,negative
2784,all the pastas are fantastic and the homemade lasagna is some of the best that i have had in the city .,food,positive
2517,"authentic food and they have real service , not just the rush you get sometimes when they try to push you out the door .",food,positive
1053,none of that yucky whipped stuff .,food,positive
3322,he offers subpar service and has no personality .,service,negative
3175,but who says murray 's is anything about service .,service,neutral
3185,"its a nice quiet location to go eat a good meal , relax , be able to talk and have a very good time .",ambience,positive
1872,"thalia is a beautiful restaurant with beautiful people serving you , but the food does n't quite match up .",service,positive
3325,there is no excuse for such lousy service !,service,negative
2195,the service is not consistently excellent -- just decent .,service,neutral
3180,"they do n't concern much of customer 's health , just want to make money .",anecdotes/miscellaneous,negative
1037,"while the food was excellent , it was n't cheap ( though not extremely expensive either ) .",food,positive
1818,service friendly and attentive .,service,positive
1027,"we shared a bottle of sake , an order of edamame , and she had the sushi plate while i had the sashimi .",food,neutral
955,i was pleasantly suprised .,anecdotes/miscellaneous,positive
341,"furthermore , the rice had no seasoning , so the sushi was bland and disgusting .",food,negative
3140,the dim sum is delectable while the prices are quite easy on the wallet .,food,positive
1617,"two people in our party felt like something else , and volare immediately obliged with two great dishes that were not in their regular menu .",service,positive
2579,a must try !,anecdotes/miscellaneous,positive
573,the wine the service was very good too .,service,positive
3483,"however , i was there for a work dinner not long ago when my colleague from london noticed a very large waterbug on the ceiling .",anecdotes/miscellaneous,negative
2777,"to be completely fair , the only redeeming factor was the food , which was above average , but could n't make up for all the other deficiencies of Theodora .",anecdotes/miscellaneous,negative
1894,the place is a bistro which means : simple dishes and wine served efficiently in a bustling atmosphere .,ambience,positive
3345,"not only does make the best pizza in ny , maybe anywhere .",food,positive
458,nice family owned traditional restaurant .,anecdotes/miscellaneous,positive
1270,plain and simple it 's bad thai food .,food,negative
1986,"if presentation and service is your thing , then this magic show works .",service,positive
3267,"if you are someone who appreciates the same things but hope to have food to spare or share , kai may not be the best option .",food,neutral
3264,"i had the black cod with yuzu sauce , which was wonderful .",food,positive
2083,the dim sum here is only so-so .,food,neutral
3,"the staff is n't the friendliest or most competent , and i am stickler for service , but everything else about this place makes up for it .",anecdotes/miscellaneous,positive
1622,the portions are large and the servers always surprise us with a different starter .,service,positive
1089,"the sandwiches are dry , tasteless and way overpriced .",food,negative
1343,"fluke sashimi drizzled with jalapeno lime olive oil , the fruit of the oil nicely highlighting the fish 's sweetness .",food,positive
1113,i have been in many restaurants all over the city and roth 's steakhouse has quickly become one of my favorites .,anecdotes/miscellaneous,positive
1035,a little overpriced but worth it once you take a bite .,food,positive
2939,all the food was excellent - considering the quality of food in most moderately priced restaurants is mediocre this was slightly more pricey and well worth it .,food,positive
1346,"overall , the ingredients and technique are there and i am encouraged enough to return at lunch or dinner to see whether the boldness of the flavour palette improves .",anecdotes/miscellaneous,positive
338,the soup for the udon was soy sauce and water .,food,negative
3133,in china the phrase for a good restaurant is hot and loud .,anecdotes/miscellaneous,neutral
659,just wish they 'd expand .,anecdotes/miscellaneous,neutral
1165,but trust me it is so worth it .,anecdotes/miscellaneous,positive
1139,i had never had edamame pureed before but i thought it was innovative and tasty ( could 've used a bit more salt ) .,food,positive
2125,"largest and freshest pieces of sushi , and delicious !",food,positive
485,"if you are a vegetarian , this really is n't a good place to go .",anecdotes/miscellaneous,negative
1184,"it 's a really great deal , considering we got full off of four dollars .",price,positive
2425,"i need at least three rolls to be full , and that 's at least $ 14.00 !",price,negative
1366,"the drinks are a saving grace , but service staff , please , get over yourselves .",service,negative
2201,bottles of wine are cheap and good .,food,positive
2894,all of my co-workers stated that the food was amazing and wondered why they had n't heard about this place .,food,positive
3051,avoid this place !,anecdotes/miscellaneous,negative
518,"a very inviting restaurant , with friendly service .",service,positive
2555,"service is friendly , prices are good - delivery time was a little slow , but for the way this pizza tastes , i 'm willing to overlook it .",price,positive
2024,no apologies during restaurant week .,anecdotes/miscellaneous,negative
1602,"service is great , takeout is good too .",food,positive
336,i would definently recommend this restaurant .,anecdotes/miscellaneous,positive
3438,the service is good and ambience is good for a date or group outing .,service,positive
1475,"a big disappointment , all around .",anecdotes/miscellaneous,negative
3582,"but , they were too big for the bun .",food,negative
729,"the atmosphere is n't the greatest , but i suppose that 's how they keep the prices down .",ambience,neutral
1976,finally !,anecdotes/miscellaneous,positive
3038,"staffs are not that friendly , but the taste covers all .",food,positive
3437,the lobster sandwich is good and the spaghetti with scallops and shrimp is great .,food,positive
1356,guess the soulful ads did n't launch her big modeling career .,anecdotes/miscellaneous,neutral
3546,i have tried literally every restaurant on curry row .,anecdotes/miscellaneous,neutral
2037,"this place has good potential , but needs a significant amount of work before we can justify spending that much money on indian food you can get everywhere else .",food,neutral
2363,fish was overdone .,food,negative
3295,i must say the view of nyc is so beautiful !,ambience,positive
825,"pricey , but worth a try , at least once .",price,negative
1473,the pizza is overpriced and soggy .,price,positive
1539,we also ordered two hot dogs thinking they would be pretty good since there is a whole section on the menu devoted to them .,anecdotes/miscellaneous,neutral
1581,we will go back every time we are in the city .,anecdotes/miscellaneous,positive
1655,"not the greatest sushi place , but excellent for a $ 19.95 all you can eat .",price,positive
2916,"over price , and small portions .",food,negative
809,would have rather tried terrace in the sky or water club for that price,anecdotes/miscellaneous,neutral
2657,"last memorial day , i tried to make reservations but was told they were closed that weekend ( interesting , but ... ) .",service,negative
656,thius is a must for anyone who loves shabu-shabu .,food,positive
2002,i 've dined at alain ducasse 's restaurant in monte carlo for half the price for the same excellent dining experience .,price,positive
1226,you can actually get 2 salads worth if u take it home and add it to some lettuce !,food,negative
1969,"the service , wine selection , ambiance are all outstanding and deserve recognition .",food,positive
2096,very different than regular dimsum places .,anecdotes/miscellaneous,neutral
151,"however , if you want great food at a great price and do n't mind the decor , you ca n't beat this place .",food,positive
3610,"a great addition to smith street : finally , a place that 's not pretentious and filled with women wearing ugg boots .",anecdotes/miscellaneous,positive
2286,"they 're are better taiwanese restaurants and they are located in flushing , queens .",anecdotes/miscellaneous,neutral
1164,the food there is so good that even to order out the wait is incredible .,service,negative
3679,i loved this place ! !,anecdotes/miscellaneous,positive
590,nicky the nose at the bar is a treat .,service,positive
1179,i wish they had one near my office i would go everyday .,anecdotes/miscellaneous,positive
2768,"although the tables may be closely situated , the candle-light , food quality and service overcompensate .",service,positive
2000,"for $ 760 for 2 people , it 's a once in a lifetime experience .",price,negative
3201,the service was excellent and the food was delicious .,service,positive
882,"while the ambiance and atmosphere were great , the food and service could have been a lot better .",food,negative
2652,"the restaurant is dark and not very attractive and then you have spot lights shining on you putting you in the worst light possible , reaching for sunglasses .",ambience,negative
1835,"some of the workers ignore me and talk to the female customers , other times , they 've skipped my order .",service,negative
1367,do n't look down your nose at me like that ...,anecdotes/miscellaneous,negative
3564,wondering who had the best deals we noticed a line had formed to wait for this one particular establishment .,anecdotes/miscellaneous,neutral
1466,"strike up a conversation with the attorney next to you , or with the local union worker on the other side .",anecdotes/miscellaneous,neutral
3377,"then , get ripped on free box wine .",price,positive
1070,a little crowded but they move that line really fast !,ambience,negative
2986,"upon entering , we were greeted by the owners , steven and frederick , who went out of their way to be more than gracious hosts .",service,positive
2152,the bagels are fabulous .,food,positive
2234,do n't go .,anecdotes/miscellaneous,negative
3606,the pizza was really good .,food,positive
1616,"we did n't even see a menu , as our waiter described both the specials and the main dishes .",service,positive
731,"try the mediterranean salad , it is a true experience for your taste buds ! !",food,positive
2248,suan was a recommendation that i am glad we heeded .,anecdotes/miscellaneous,positive
3649,bartender was unable to tear himself away from friends at bar .,service,negative
1690,i was really disappointed ant wanted to tell everyone not to go eat or even take out food from there .,anecdotes/miscellaneous,negative
967,"no food snobs allowed , this place is for people who appreciate good food .",food,positive
3035,"as i made the title , it 's an affordable restaurant for great taste .",food,positive
3659,"overall , excellent restaurant !",anecdotes/miscellaneous,positive
1082,"so , the menu is written in chalk above your head and it all sounds delicious .",ambience,positive
847,"looking around , i saw a room full of new yorkers enjoying a real meal in a real restaurant , not a clubhouse of the fabulous trying to be seen .",food,positive
3438,the service is good and ambience is good for a date or group outing .,ambience,positive
1597,"quality ingredients preparation all around , and a very fair price for nyc .",price,positive
3662,the service was attentive without being overbearing and each dish we tried was wonderful from the spring rolls to the cod with pineapple tempura .,service,positive
3477,joya used to be a cool spot with decent food and a colorful - if not relaxed - atmosphere .,ambience,positive
2646,"only wine and beer are served , but the house varities are actually quite good .",food,positive
2499,i 've never been disappointed .,anecdotes/miscellaneous,positive
737,"this restaurant is not worth the time , effort , or money to say the least .",price,negative
504,"decor is nice and minimalist , food simple yet very well presented and cooked , and the wine list matches the food very well .",food,positive
3162,"overall , the best bagel in town .",food,positive
857,i have never better enjoyed humble root vegetables or a mushroom consomme - and this chef accomplishes without fats .,food,positive
55,"david , daytona beach , fl",anecdotes/miscellaneous,neutral
3101,enough said !,anecdotes/miscellaneous,neutral
579,we both opted for a pasta dish and they were served timely and fresh .,service,positive
3704,i will not be coming here at 3am again .,anecdotes/miscellaneous,negative
2254,"good crowd , good outdoor seating , with a hip japanese vibe .",ambience,positive
2636,my girlfiends and i ate at o.g . again last night .,anecdotes/miscellaneous,neutral
2968,"nice ambiance , nice little bar , good bartender , francois , and good service .",service,positive
3294,we usually go to the chart house to celebrate a birthday or anniversary .,anecdotes/miscellaneous,neutral
3226,monday nights are a bargain at the $ 28 prix fix - this includes a three course meal plus three glasses of wine paired with each course .,price,positive
2811,consistently good japanese tapas .,food,positive
2700,"i went here with a friend on a whim , we went someplace else first and could n't get a table .",service,negative
390,i would just ask for no oil next time .,anecdotes/miscellaneous,neutral
3624,i hate this .,anecdotes/miscellaneous,negative
2808,"the signs , the specials menus , food , and even all the waitstaff are all totally japanese .",food,positive
1689,"i would n't even have complained at all if the food at least tasted good but the quality of food was crappy , too .",food,negative
1894,the place is a bistro which means : simple dishes and wine served efficiently in a bustling atmosphere .,food,positive
1304,"we actually gave 10 % tip ( which we have never done despite mediocre food and service ) , because we felt totally ripped off .",service,neutral
272,pair you food with the excellent beers on tap or their well priced wine list .,price,positive
2899,"the bread and lamb chops i had before the meal were quite good , however .",food,positive
1011,we actually left hungry and went across the street to wo hop at 15 mott street for some good chinese food .,anecdotes/miscellaneous,negative
972,"have always found that the waiters will go out of their way to be helpful , despite the fact they are often busy with lots of diners .",service,positive
1678,"if you want to save some money , do n't go here .",price,negative
1927,"we picked it randomly , without a recommendation from someone who has been there , so we were n't sure what to expect .",anecdotes/miscellaneous,neutral
2079,"the staff was accomodating , the food was absolutely delicious and the place is lovely .",ambience,positive
2197,they need a kick out of it but until then the sushi is pretty good and the place is consistent .,food,positive
1383,i also ordered for delivery and the restaurant forgot half the order .,service,negative
2769,a guaranteeed delight !,anecdotes/miscellaneous,positive
1609,service was quick .,service,positive
2227,my suggestion is to eat family style because you 'll want to try the other dishes .,food,neutral
658,i love the place .,anecdotes/miscellaneous,positive
3382,"the flavors are great , and the menu is extensive .",food,positive
713,"besides , when you have bad service , that 's less money you have to tip .",service,negative
2554,i could n't reccommend their godmother pizza any higher .,food,positive
2642,"we a menu that rearely changes , e xcept for one or two specials , the quality and care they put in thier food in evident .",food,positive
549,we went to ino for valentines .,anecdotes/miscellaneous,neutral
1082,"so , the menu is written in chalk above your head and it all sounds delicious .",food,positive
1652,"otherwise , this place has great service and prices and a nice friendly atmosphere .",ambience,positive
2097,usually 3 vs. 4 items per dish .,food,neutral
1669,it is not a place for tourists or someone who has never dined in bay ridge .,anecdotes/miscellaneous,neutral
401,"the service , however , was a bright flower in a garden .",service,positive
850,"at 6:30 , we were the third party there .",anecdotes/miscellaneous,neutral
1304,"we actually gave 10 % tip ( which we have never done despite mediocre food and service ) , because we felt totally ripped off .",food,neutral
1477,"the portions are huge , so it might be good to order three things to split ( rather than one appetizer and entree per person ) for two people .",food,positive
1968,i went to df for valentines day dinner .,anecdotes/miscellaneous,neutral
469,"my husband and i ate here after reading reviews here as well as housebroken ,",anecdotes/miscellaneous,neutral
404,this is the first time citysearch didn't call it right .,anecdotes/miscellaneous,neutral
509,service was very good and warm .,service,positive
859,"meanwhile , the bartender continued to pour champagne from his reserve after we had finished our bottle and we enjoyed an amuse of turnip soup with pureed basil , gratis .",food,positive
275,raga stands out with an interesting fusion of french and indian cooking .,food,positive
2240,the service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals .,food,positive
3703,they used shredded cheese on top !,food,neutral
1124,"our waitress was sweet and accomodating , not overbearing .",service,positive
1583,i loved the shows .,anecdotes/miscellaneous,positive
347,"also , do n't plan on asking for your favorite roll , if it 's not on the menu , you ca n't have it .",service,negative
2272,they offer the same menu but have creative drinks that are loaded with alcohol and cheeky names -- but they do cost you .,price,negative
3083,"the wait staff is friendly , and the food has gotten better and better !",food,positive
2176,always fresh and delicious .,food,positive
3435,mermaid inn is an overall good restaurant with really good seafood .,anecdotes/miscellaneous,positive
3478,now it 's so crowded and loud you ca n't even talk to the person next to you .,ambience,negative
3060,"worse of all , $ 60 was erroneously added to our $ 80 bill .",service,negative
3138,"having discovered ping 's on the internet , we entered with qualms but were instantly put to ease by the fish tanks that greet you as u walk in .",anecdotes/miscellaneous,neutral
1871,i think the restaurant was too loud ( when full ) to be romantic .,ambience,negative
2078,i recently went to this restaurant with some co-workers for lunch and had an amazing time .,anecdotes/miscellaneous,positive
2538,"the food is mostly made from scratch , fresh and well prepared .",food,positive
199,"aside from the bearded , corduroy blazer professor type with the nyu student he 's sleeping with that week , you see a strange mix of hipsters , frat boys , will smith types who need to be told they are black , bitter cougars who cant understand why they arent married yet ... .",ambience,neutral
2939,all the food was excellent - considering the quality of food in most moderately priced restaurants is mediocre this was slightly more pricey and well worth it .,price,positive
3019,my husband and i have been there a couple of times and each time we sat at the sushi bar ( chef yoshi ) and ordered everything ala carte .,anecdotes/miscellaneous,neutral
889,stay far away from this place .,anecdotes/miscellaneous,negative
3161,"the bagels have an outstanding taste with a terrific texture , both chewy yet not gummy .",food,positive
247,lived in shanghai most of my life and thought the food was comparable to the flagship green bo restaurant there .,anecdotes/miscellaneous,neutral
1645,$ 20 gets you unlimited sushi of a very high quality i even took a friend here from japan who said it was one of the best sushi places in the us that he has been to .,food,positive
1856,we were looking forward to nice glass of sangria when we arrived .,food,positive
2598,it is simply amazing .,anecdotes/miscellaneous,positive
3574,we were n't even at our table for more than an hour total .,anecdotes/miscellaneous,neutral
3460,"the freshest , best variety , and the fastest delivery .",food,positive
1387,try the pad se e or chicken with cashew nuts for a memorable and repeatable experience .,food,positive
1767,fish is so very fresh .,food,positive
1458,our agreed favorite is the corrected with sausage and chicken ( usually the waiters are kind enough to split the dish in half so you get to sample both meats ) .,food,positive
3572,"immediately after we paid , the waiter took the money and said , okay , you guys are outta here .",service,negative
2706,tends to turn people away .,anecdotes/miscellaneous,negative
1097,i recommend this spot to anyone who enjoys fine cuisine at reasonable prices .,anecdotes/miscellaneous,positive
1034,"great friendly service , fast seating , fast delivery , excellent sushi .",service,positive
3156,"do n't expect to sit down inside though , there are only a few tables and they are always full .",ambience,negative
693,"everything is always cooked to perfection , the service is excellent , the decor cool and understated .",food,positive
335,"the best part of the experience was knowing that the manager ( a bubbly , friendly young woman with a great smile ) truly cared about how we were doing .",service,positive
2708,"the food is fresh , delicious , and reasonably priced .",food,positive
568,"to my right , the hostess stood over a busboy and hissed rapido , rapido as he tried to clear and re-set a table for six .",service,negative
859,"meanwhile , the bartender continued to pour champagne from his reserve after we had finished our bottle and we enjoyed an amuse of turnip soup with pureed basil , gratis .",service,positive
2832,"the food is wonderful , tasty and filling , and the service is professional and friendly .",food,positive
30,the bartender on my most recent visit was so incredibly rude that i will never go back .,service,negative
380,i 'll be back soon .,anecdotes/miscellaneous,positive
3661,we walked in on a wednesday night and were seated promptly .,service,positive
1123,"plus , when our entrees were held up in the kitchen on a busy saturday night , the owner sent over complimentary summer rolls to hold us over !",service,positive
1647,"everything is delicious , though , my gf and i come here once a week sometimes you will get addicted !",anecdotes/miscellaneous,positive
386,"everything i had was good , and i 'm a eater .",food,positive
923,this was a great surprise .,anecdotes/miscellaneous,positive
274,"off the beaten path , this jewel of a restaurant shines just one block away from the plethora of 6th street indian restaurants .",anecdotes/miscellaneous,positive
718,"however , i think this place is a good hang out spot .",ambience,positive
1993,"take a good sense of humor , an american express card with no limit , walk out with a lollipop , gift bag in hand and enough marketing materials for alain to to take the show on the road",price,negative
2169,i grew up on these bagels .,anecdotes/miscellaneous,positive
3113,"i was a little leary about mary 's at first - it 's small , crowded and you usually have to wait on line - but i 'm glad i finally tried it .",anecdotes/miscellaneous,positive
3391,you guys rock .,anecdotes/miscellaneous,positive
296,"they did not have mayonnaise , forgot our toast , left out ingredients ( ie cheese in an omelet ) , below hot temperatures and the bacon was so over cooked it crumbled on the plate when you touched it .",food,negative
3293,i have been going back again and again .,anecdotes/miscellaneous,positive
1454,"the only possible drawback to this last point is that as of the date of this posting , the additional menu items are only written in chinese .",anecdotes/miscellaneous,negative
2488,"on a recent saturday night , i was with a group of 5 at the bread bar .",anecdotes/miscellaneous,neutral
971,interesting other dishes for a change include chicken in curry sauce and salmon caserole .,food,positive
1790,i had been searching really hard for a restaurant in new york where i could really feel unwanted and ignored and i finally found it !,service,negative
3018,"oh , do n't even let me start with how expensive the bills were !",price,negative
1398,"delicious food , excellent service , and a pretty atmosphere make this a great choice for dinner and the $ 5.99 lunch buffet makes it an even better choice for lunch !",price,positive
1539,we also ordered two hot dogs thinking they would be pretty good since there is a whole section on the menu devoted to them .,food,neutral
2321,it 's a nice place to relax and have conversation .,ambience,positive
3239,"because we did n't have a reservation , we could only sit in the back garden , but it was great , secluded and perfect in nice weather .",ambience,positive
464,"the ambiance is minimal the food is not phenomenal , but some dishes are quite good , such as the eggplant parmesan , veal in Cardozo chicken saltimbocca .",ambience,positive
936,they never came back to refill our glasses again .,service,negative
270,"from the incredible food , to the warm atmosphere , to the friendly service , this downtown neighborhood spot does n't miss a beat .",ambience,positive
1882,there was a small group of us looking somewhere to eat kinda late on a weeknight and we ended up at pastis .,anecdotes/miscellaneous,neutral
56,what a great place !,anecdotes/miscellaneous,positive
2998,"even if the food was n't this good , the garden is a great place to sit outside and relax .",food,positive
3384,if your into Thailand can not miss this great restaurant .,anecdotes/miscellaneous,positive
3134,"the people with carts of food do n't understand you because they do n't speak english , their job is to give you the delicious food you point at .",service,negative
958,"i choose to go with one of the special , the braised lamb shank in red wine , which was excellent .",food,positive
1377,"i found it on a cold night , the perfect spot to warm up .",ambience,positive
3710,price no more than a jersey deli but way better .,price,positive
2444,the secret is the lunch menu which offers a complimentary appetizer with every entree ordered .,food,positive
2595,"the back garden sitting area is very pleasant , where you can see their personal herb garden .",ambience,positive
3258,one of my favorite restaurants in the neighborhood .,anecdotes/miscellaneous,positive
2721,it 's simply the best meal in nyc .,anecdotes/miscellaneous,positive
620,"the have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious , if i must recommend a dish it must be the pumkin tortellini .",food,positive
2698,we were also seated promptly at the time of our reservation and the service was very quick and professional .,service,positive
902,at first i was rolling my ideas of yet another french place on the ues .,anecdotes/miscellaneous,neutral
2359,"the $ 300 bill was a bit steep , but the experience was great .",price,negative
2450,we had the pot stickers which were great and a tempura dish that was great .,food,positive
2155,their whitefish salad is excellent -- all whitefish with a little mayo .,food,positive
148,i also recommend the rice dishes or the different varieties of congee ( rice porridge ) .,food,positive
334,the food was great and the service was even better .,service,positive
2123,"while it 's not nobu , it sure is a great deal and you definitely will leave feeling satisfied and full .",food,positive
2544,i do n't know who they think they are but they have no respect for the residents of the neighborhood ever since they opened their cabaret next door and blasts loud music till three in the morning every weekend during the summer .,anecdotes/miscellaneous,negative
3538,"after reading the good reviews of this restaurant , i decided to give it a try with two friends .",anecdotes/miscellaneous,neutral
2524,i dont how this place is still running .,anecdotes/miscellaneous,negative
1845,"however , service was as plain as sesame crusted salmon i had .",service,neutral
1177,so so so so so good !,anecdotes/miscellaneous,positive
206,of course the reason its so packed is because the food is so delicious !,food,positive
3205,"haru serves very fresh fish , has a trendy , modern ambiance , prime location on park avenue south and friendly service .",food,positive
246,yeah shanghai is also great but not quite as good -- they use the same amount of salt but without sweetness to balance out .,anecdotes/miscellaneous,neutral
1311,amma is nothing special .,anecdotes/miscellaneous,negative
2664,i am surprised to say the least and find such practice not worth the effort .,anecdotes/miscellaneous,negative
1081,"only complaint would be that at an average cost of $ 12 $ 15 per meal , i 'd like not to have to worry about finding a seat !",price,negative
729,"the atmosphere is n't the greatest , but i suppose that 's how they keep the prices down .",price,positive
2614,"it was the first place we ate on our first trip to new york , and it will be the last place we stop as we head out of town on our next trip to new york .",anecdotes/miscellaneous,positive
3455,"all of it was simply amazing , unique and tasty and best of all it did n't break the bank .",price,positive
2199,the best pad thai i 've ever had .,food,positive
1748,great pizza and fantastic service .,food,positive
