id,text,aspect,polarity
1240,"apparently , the good cook works then .",food,positive
955,i was pleasantly suprised .,anecdotes/miscellaneous,positive
1787,the yellowtail was particularly good as well .,food,positive
682,one less manhattanite the better .,anecdotes/miscellaneous,neutral
2131,everyone is welcomed in as family .,service,positive
2349,i ate clams oregano and spectacular salad with perfectly marinated cucumbers and tomatoes with lots of shrimp and basil .,food,positive
2485,"the menu changed , portions were even smaller than before , a lentil dish was salty beyond edibility , a basmati rice dish lacked flavor .",food,negative
2412,"spice is sleek , modern and cool with a menu that will not hurt your wallet .",ambience,positive
2412,"spice is sleek , modern and cool with a menu that will not hurt your wallet .",price,positive
2647,patroon features a nice cigar bar and has great staff .,service,positive
2647,patroon features a nice cigar bar and has great staff .,ambience,positive
2311,"hey , i think $ 2 + for a 5 block walk ai n't bad .",anecdotes/miscellaneous,neutral
714,very affordable and excellent ambient !,ambience,positive
714,very affordable and excellent ambient !,price,positive
3057,look elsewhere .,anecdotes/miscellaneous,negative
3002,"more important , the sushi rivals the best in tokyo .",food,positive
2616,i have never had cheesecake like this .,food,positive
1147,"i seriously doubt i will ever dine at jimmy 's bronx , or for that matter , jimmy 's uptown , again .",anecdotes/miscellaneous,negative
3521,everyone i bring here always loves it .,anecdotes/miscellaneous,positive
2410,"my co-workers had to wait almost an hour for delivery , only to discover that what they got was not what they ordered .",service,negative
2099,worth a visit .,anecdotes/miscellaneous,positive
2792,a real disappointment .,anecdotes/miscellaneous,negative
3206,its a go-to for dates as well as entertaining out of town guests .,ambience,positive
837,why do people rave about the ambience .,ambience,negative
1244,were meeting up with some friends for a drink at lafayette 161 and happened to walk by thai angel famished .,anecdotes/miscellaneous,neutral
1343,"fluke sashimi drizzled with jalapeno lime olive oil , the fruit of the oil nicely highlighting the fish 's sweetness .",food,positive
348,great sushi experience .,food,positive
1956,"if you 're looking for a great meal at a decent price , go to del frisco 's !",food,positive
1956,"if you 're looking for a great meal at a decent price , go to del frisco 's !",price,positive
2039,they charge $ 6.00 for rice .,price,negative
2990,my steak au poivre was one of the worst i 've had .,food,negative
2135,"on a recent sunday afternoon , a friend and i accidently found this great restaurant on our way to see the pulitzer prize winning play doubt .",anecdotes/miscellaneous,positive
1779,the owner and staff are all japanese as well and that adds to the entire ambiance .,ambience,positive
142,"try the congee and the donut like deep fried dough they call ow ley soh , a delicious and sweet tasting bread .",food,positive
2768,"although the tables may be closely situated , the candle light , food quality and service overcompensate .",food,positive
2768,"although the tables may be closely situated , the candle light , food quality and service overcompensate .",service,positive
812,the food was delicious and the waiter was incredibly helpful and attentive ( considering we were the only ones there for the first hour ) .,food,positive
812,the food was delicious and the waiter was incredibly helpful and attentive ( considering we were the only ones there for the first hour ) .,service,positive
218,"from the spectacular caviar to the hospitable waitstaff , i felt like royalty and enjoyed every second of it .",food,positive
218,"from the spectacular caviar to the hospitable waitstaff , i felt like royalty and enjoyed every second of it .",service,positive
91,i will be going back and heartily recommend it !,anecdotes/miscellaneous,positive
2970,would definitely visit again .,anecdotes/miscellaneous,positive
1004,definitely worth the trip to battery park city !,anecdotes/miscellaneous,positive
2239,this little place definitely exceeded my expectations and you sure get a lot of food for your money .,price,positive
3493,"ambience is delightful , service impeccable .",service,positive
3493,"ambience is delightful , service impeccable .",ambience,positive
503,"service was excellent , and the ac worked very well too ( thank god , it was hot ! ) .",service,positive
503,"service was excellent , and the ac worked very well too ( thank god , it was hot ! ) .",ambience,positive
2094,tasty but expensive .,food,positive
2094,tasty but expensive .,price,negative
3236,you get the sense that the people there care about their restaurant and about your experience and that is very nice .,service,positive
1606,"both are delicious , the cooks are friendly and are willing to take a moment and speak to you and shake your hand .",food,positive
1606,"both are delicious , the cooks are friendly and are willing to take a moment and speak to you and shake your hand .",service,positive
1307,so i thought why not change it up a bit .,anecdotes/miscellaneous,neutral
300,my friend ordered some of their special sushi rolls which had excellent presentation and tasted great !,food,positive
2334,although be warned their dinner menu to sit and take out prices are different .,price,neutral
2079,"the staff was accomodating , the food was absolutely delicious and the place is lovely .",food,positive
2079,"the staff was accomodating , the food was absolutely delicious and the place is lovely .",service,positive
2079,"the staff was accomodating , the food was absolutely delicious and the place is lovely .",ambience,positive
2602,p.s . please do n't tell anyone in my family i eat there .,anecdotes/miscellaneous,neutral
1424,"my picks are : - scallion pancake ( fried with vegetable juice , very special and tasty ) - guizhou chicken - shredded squid family style ( one of my personal favorites ) - sichuan spicy soft shell crab - shush fish ( this one is for hardcore sichuan food fans , i would n't recommend to my american friends as it 's very spicy .",food,positive
1294,they smell like they stuff them with old canned vegetables like the spinach mushroom calzone .,food,negative
2361,"to celebrate a birthday , three of us went to mare anticipating great food .",anecdotes/miscellaneous,neutral
316,there was a great deal for 6 blue point oysters and a beer or glass of wine for $ 8 !,price,positive
3182,"i went to pams with my girlfriend , and i love it .",anecdotes/miscellaneous,positive
1317,"but for whatever reason , prices are about twice as high .",price,negative
1213,i am relatively new to the area and tried pick a gel on 2nd and was disappointed with the service and i thought the food was overate and on the pricey side .,anecdotes/miscellaneous,neutral
1213,i am relatively new to the area and tried pick a gel on 2nd and was disappointed with the service and i thought the food was overate and on the pricey side .,service,negative
1213,i am relatively new to the area and tried pick a gel on 2nd and was disappointed with the service and i thought the food was overate and on the pricey side .,price,negative
1213,i am relatively new to the area and tried pick a gel on 2nd and was disappointed with the service and i thought the food was overate and on the pricey side .,food,negative
1281,great atmosphere and worth every bit .,ambience,positive
1537,we had a most unpleasant experience at this restaurant .,anecdotes/miscellaneous,negative
2262,"the spicy tuna roll was unusually good and the rock shrimp tempura was awesome , great appetizer to share !",food,positive
3456,the staff was knowledgeable and full of personality .,service,positive
1738,great staff .,service,positive
1081,"only complaint would be that at an average cost of $ 12 $ 15 per meal , i 'd like not to have to worry about finding a seat !",service,negative
1081,"only complaint would be that at an average cost of $ 12 $ 15 per meal , i 'd like not to have to worry about finding a seat !",price,negative
1117,"to finish off such a delightful dinner experience you must have dessert , especially the white chocolate bread pudding with gelato and hot chocolate .",food,positive
306,the banana tower is an amazing dessert as well .,food,positive
2112,i went there with my friend last saturday .,anecdotes/miscellaneous,neutral
94,"excellent atmosphere , delicious dishes good and friendly service .",food,positive
94,"excellent atmosphere , delicious dishes good and friendly service .",service,positive
94,"excellent atmosphere , delicious dishes good and friendly service .",ambience,positive
1015,a cool place to hang with your friends for a couple of healthy drinks and desserts .,food,positive
1015,a cool place to hang with your friends for a couple of healthy drinks and desserts .,ambience,positive
1901,"great vibe , lots of people .",ambience,positive
200,just an odd group .,anecdotes/miscellaneous,neutral
2771,"either that , or the editor 's idea of romance must be sharing a conversation with the next table , while trying to speak louder than the traffic on 57th .",ambience,negative
1400,i love this place !,anecdotes/miscellaneous,positive
1019,it is not consistent .,anecdotes/miscellaneous,negative
2793,but that was n't the icing on the cake : a tiramisu that resembled nothing i have ever had .,food,negative
2332,great food and the prices are very reasonable .,food,positive
2332,great food and the prices are very reasonable .,price,positive
58,"a cool bar with great food , and tons of excellent beer .",food,positive
58,"a cool bar with great food , and tons of excellent beer .",ambience,positive
536,"be sure to try the seasonal , and always delicious , specials .",food,positive
869,the ambience is authentic and relaxing and we have always received attentive and prompt service .,ambience,positive
869,the ambience is authentic and relaxing and we have always received attentive and prompt service .,service,positive
2961,"fresh , authentic , french cuisine in substantial portions .",food,positive
1355,"drinks got screwed up , she acted put upon .",service,negative
2085,the one vegetarian entree ( abby 's treasure ) was actually quite a surprise - it was delicious and had winter melon covering an assortment of fresh mushrooms and vegetables .,food,positive
1173,"at 5 dumplings for $ 1 , you just can not go wrong .",price,positive
1470,but the pizza is way to expensive .,price,negative
2457,"and the staff is also young , energetic and hot ! ! ! !",service,positive
505,"even better , they know how to cook french classics like steak au poivre and singleton without burning it to death or overcooking it .",food,positive
1595,we had a wonderful meal at naples 45 a month ago on a visit to nyc .,food,positive
2150,good drink .,food,positive
2443,"great food ( spinach and corn dumplings and Maupassant curry ) , very friendly and no nonsense service and a clean and funky bathroom .",food,positive
2443,"great food ( spinach and corn dumplings and Maupassant curry ) , very friendly and no nonsense service and a clean and funky bathroom .",service,positive
2443,"great food ( spinach and corn dumplings and Maupassant curry ) , very friendly and no nonsense service and a clean and funky bathroom .",ambience,positive
3706,was there friday night .,anecdotes/miscellaneous,neutral
2010,we had a girls ' night dinner here for restaurant week .,anecdotes/miscellaneous,neutral
3064,romantic if you want it to be ( brightly lit ) .,ambience,positive
3483,"however , i was there for a work dinner not long ago when my colleague from london noticed a very large water bug on the ceiling .",anecdotes/miscellaneous,negative
1719,i recommend it !,anecdotes/miscellaneous,positive
2442,i have taken practically every guest that has come to visit me in ny and hooked a few new yorkers onto peep as well .,anecdotes/miscellaneous,positive
3101,enough said !,anecdotes/miscellaneous,neutral
542,i do n't live in ny but my best friend does .,anecdotes/miscellaneous,neutral
255,my chow fun and chow see was really bland and oily .,food,negative
828,"even though i made the reservation at 3pm for the same night through dinner broker , we were seated at a table with one of the best view !",anecdotes/miscellaneous,positive
828,"even though i made the reservation at 3pm for the same night through dinner broker , we were seated at a table with one of the best view !",ambience,positive
3553,"we did notice however , that some tables had what looked like pita instead of naan .",service,negative
315,"i did n't take a look at the rest menu , but the oysters were fantastic .",food,positive
2587,after the review i treed into brooklyn .,anecdotes/miscellaneous,neutral
3282,the grilled cheese at home afterwards was better ! !,food,negative
1883,we were pleasantly greeted .,service,positive
2219,the red sliding doors may be unique but they do not block off the cold air from the outside .,ambience,negative
666,"great service , great food .",food,positive
666,"great service , great food .",service,positive
1910,"the food is expensive , but worth every bite .",price,negative
1910,"the food is expensive , but worth every bite .",food,positive
1018,"sometimes i get bad food and bad service , sometimes i get good good and bad service .",service,negative
39,when we were finally seated our waitress came by twice 1 for our order and 2 for our check .,service,negative
39,when we were finally seated our waitress came by twice 1 for our order and 2 for our check .,anecdotes/miscellaneous,negative
2247,in summer eat outside on a terrace ( another great feature of suan ) ! ! !,ambience,positive
2458,"it 's the perfect restaurant for ny life style , it got cool design , awesome drinks and food and lot 's of good looking people eating and hanging at the pink bar ...",food,positive
2458,"it 's the perfect restaurant for ny life style , it got cool design , awesome drinks and food and lot 's of good looking people eating and hanging at the pink bar ...",ambience,positive
2689,"recommendations , of course , are required !",anecdotes/miscellaneous,neutral
1959,we did have to wait at the bar for approx .,service,negative
2282,you fellas above says its the best taiwanese restaurant in town .,anecdotes/miscellaneous,neutral
2943,"yeah , it 's that good .",anecdotes/miscellaneous,positive
3228,"if you love seafood , you would love this place !",food,positive
1837,"good , fast service .",service,positive
2333,dakshin is one of the few affordable and tasty indian restaurant in the upper east side .,food,positive
2333,dakshin is one of the few affordable and tasty indian restaurant in the upper east side .,price,positive
1296,they charge different prices all the time .,price,negative
2245,"i was in love with posturing on 48th , but compared to suan it is slow in service and overpriced .",anecdotes/miscellaneous,positive
2245,"i was in love with posturing on 48th , but compared to suan it is slow in service and overpriced .",service,negative
2245,"i was in love with posturing on 48th , but compared to suan it is slow in service and overpriced .",price,negative
2028,"my friends and i experienced amazing cheese and a delicious , new summer menu at artisanal last night .",food,positive
2028,"my friends and i experienced amazing cheese and a delicious , new summer menu at artisanal last night .",anecdotes/miscellaneous,positive
2810,"i am so coming back here again , as much as i can .",anecdotes/miscellaneous,positive
3293,i have been going back again and again .,anecdotes/miscellaneous,positive
1916,"it 's charmingly small and that leads to an atmosphere that is extremely cozy and romantic , even .",ambience,positive
343,it is obvious that no one in the restaurant has any idea about or experience with japanese cuisine .,food,negative
165,"in terms of the food itself -- nothing special , we limited ourselves to several appetizers .",food,neutral
2508,love the jazz bands on fri and sat .,ambience,positive
3659,"overall , excellent restaurant !",anecdotes/miscellaneous,positive
492,the servers give you some sample slices of your order while you wait ( shortly i might add ) .,service,positive
1886,the service was ok .,service,neutral
3512,"when asked about how a certain dish was prepared in comparison to a similar at other thai restaurants , he replied this is not mcdonald 's , every place makes things differently while it is understandable that every place is indeed different , there was not a need to be courteous to customers and downright rude .",service,negative
3512,"when asked about how a certain dish was prepared in comparison to a similar at other thai restaurants , he replied this is not mcdonald 's , every place makes things differently while it is understandable that every place is indeed different , there was not a need to be courteous to customers and downright rude .",anecdotes/miscellaneous,negative
538,i ate here for the first time and absolutely loved it !,anecdotes/miscellaneous,positive
3156,"do n't expect to sit down inside though , there are only a few tables and they are always full .",ambience,negative
1947,"the staff is accomodating , the ambiance is exciting and yet relaxed , and the food is out of this world !",food,positive
1947,"the staff is accomodating , the ambiance is exciting and yet relaxed , and the food is out of this world !",service,positive
1947,"the staff is accomodating , the ambiance is exciting and yet relaxed , and the food is out of this world !",ambience,positive
1929,"the food was delicious ( i had a halibut special , my husband had steak ) , and the service was top-notch .",food,positive
1929,"the food was delicious ( i had a halibut special , my husband had steak ) , and the service was top-notch .",service,positive
740,the manager claimed that he could not compensate us for anything on the bill which just shows the lack of sophistication from the entire group .,service,negative
2736,this is by far my favorite place in the neighborhood .,anecdotes/miscellaneous,positive
669,but too far east !,anecdotes/miscellaneous,negative
677,satisfying .,anecdotes/miscellaneous,positive
2551,highly highly highly recommended !,anecdotes/miscellaneous,positive
2797,it 's the only place you can get yummy authentic japanese comfort food .,food,positive
409,we took advantage of the half price sushi deal on saturday so it was well worth it .,price,positive
3442,we came here on a crowded saturday night and were seated right away despite being 15 minutes late for our reservation .,service,positive
2878,"this place is cool enough to be in the east village , but french enough to make you feel like you could be in a bistro in a back alley in paris .",ambience,positive
158,we were fast to order the appetizer platter since we were very hungry .,anecdotes/miscellaneous,neutral
3186,"the staff are attentive , and have smiles on their faces .",service,positive
654,this is the best shabby shabby restaurant in the try state area .,food,positive
52,"no dress codes , no attitudes , plenty of comfort companionship , a great place to relax in an always busy midtown .",ambience,positive
2125,"largest and freshest pieces of sushi , and delicious !",food,positive
3371,even the pasta is delicious here ( a rarity in new york pizza restaurants ) .,food,positive
2115,"but when we looked at the menu , there were n't a lot of choices , most of them were dumplings in the appetizer section .",food,negative
1546,"maybe i say so because it looked promising for people who like artery clogging jewish deli food , but turns out to be poorly run and awful .",service,negative
753,after my 3rd time the manager remembered me and treated me like an usual customer .,service,positive
2560,this place is greatly welcome in the desolate little strip between the prospect expressway and greenwood cemetery - a wasteland we like to call the slit .,anecdotes/miscellaneous,positive
3165,now if they could only get a toaster .,anecdotes/miscellaneous,negative
2601,you will find yourself returning quite often .,anecdotes/miscellaneous,positive
3505,"when he 's not making authentic neapolitan pizza in the open brick oven or lightly frying zucchini blossoms , he 's visiting the regulars ( a growing legion ) and checking on newcomers .",service,positive
3505,"when he 's not making authentic neapolitan pizza in the open brick oven or lightly frying zucchini blossoms , he 's visiting the regulars ( a growing legion ) and checking on newcomers .",food,positive
1747,wait staff is blatantly unappreciative of your business but its the best pie on the uws !,food,positive
1747,wait staff is blatantly unappreciative of your business but its the best pie on the uws !,service,negative
1481,"the ingredients taste fresher , the crust is thinner and crispier , the slice is less oily , and it 's never burnt like it occasionally is at joe 's .",food,positive
1767,fish is so very fresh .,food,positive
634,the prices were cheap compared to the quality of service and food .,price,positive
634,the prices were cheap compared to the quality of service and food .,service,positive
634,the prices were cheap compared to the quality of service and food .,food,positive
3058,go only if you are already in the neighborhood and do n't want to bother going farther for a better place .,anecdotes/miscellaneous,negative
968,"top spot in town for vietnamese classics , better than places that cost a lot more .",food,positive
968,"top spot in town for vietnamese classics , better than places that cost a lot more .",price,positive
2300,less wait time for me !,service,positive
2136,"this was the perfect quiet , relaxing , and delicious accompaniment to our afternoon of theater .",food,positive
2136,"this was the perfect quiet , relaxing , and delicious accompaniment to our afternoon of theater .",ambience,positive
1039,"the decor is really blah , and not at all hip or happening .",ambience,negative
3138,"having discovered ping 's on the internet , we entered with qualms but were instantly put to ease by the fish tanks that greet you as u walk in .",anecdotes/miscellaneous,neutral
3138,"having discovered ping 's on the internet , we entered with qualms but were instantly put to ease by the fish tanks that greet you as u walk in .",ambience,positive
2722,you can not go wrong at the red eye grill .,anecdotes/miscellaneous,positive
1547,it appears to be the owner 's first venture and it shows .,anecdotes/miscellaneous,negative
2597,"i come from a family of pizzeria owners , and i 'm almost ashamed to say that the pizza in fornicator 's blows my families receipts away .",food,positive
1740,i go twice a month !,anecdotes/miscellaneous,neutral
715,we ordered some beef and noodle soup dishes from the thai section of the menu but nothing we got was thai .,food,negative
2160,they have a huge selection of different cream cheeses and all of their salads are great .,food,positive
3437,the lobster sandwich is good and the spaghetti with scallops and shrimp is great .,food,positive
939,the food was authentic .,food,positive
3140,the dim sum is delectable while the prices are quite easy on the wallet .,food,positive
3140,the dim sum is delectable while the prices are quite easy on the wallet .,price,positive
1714,"i only tried a simple dish of spinach ravioli in a light oil and garlic sauce , but it actually faired better than most nyc italian joints i 've tried similar dishes at .",food,positive
337,the worst excuse for japanese food i 've ever encountered .,anecdotes/miscellaneous,negative
2027,a million better places to go in the city .,anecdotes/miscellaneous,negative
256,okay i do n't mind the oily part ( cause most are cooked that way ) but it was way too bland .,food,negative
764,i ordered a chicken teriyaki dish and found that the chicken was extremely dry .,food,negative
1375,i love it .,anecdotes/miscellaneous,positive
613,if you want something really different than try jekyll and hyde .,anecdotes/miscellaneous,positive
1329,"we had reservations at 9pm , but was not seated until night .",service,negative
1329,"we had reservations at 9pm , but was not seated until night .",anecdotes/miscellaneous,negative
3198,we had pam 's special fried fish and it was amazing .,food,positive
623,its located in Greenwich village .,anecdotes/miscellaneous,neutral
3325,there is no excuse for such lousy service !,service,negative
294,three strikes and this restaurant is out .,anecdotes/miscellaneous,negative
3375,we bring in a party of ten or so every week .,anecdotes/miscellaneous,neutral
3304,my boyfriend had the new england chowder it was good but i think the award should go to the lobster bisque .,food,positive
3203,"overall the restaurant is more expensive than our other sushi favorites , but everything was delicious .",food,positive
3203,"overall the restaurant is more expensive than our other sushi favorites , but everything was delicious .",price,negative
3640,we would return to this place again !,anecdotes/miscellaneous,positive
3499,not enough wines by the glass either .,food,negative
694,i had the duck breast special on my last visit and it was incredible .,food,positive
831,i must say it 's a little pricey for the food because it was not as spectacular as the view .,price,negative
271,these innovators of french indian fusion do a great job of making dishes as interesting as possible while still being accessible .,food,positive
2677,"just do n't take the seat between the bar and the back half of the restaurant , i saw a woman get nudged times sitting there .",ambience,negative
844,no gimmicks here -- the food speaks for itself in its freshness and preparation .,food,positive
551,"we were worried we would have trouble getting in , but somehow managed to have a short wait .",anecdotes/miscellaneous,positive
551,"we were worried we would have trouble getting in , but somehow managed to have a short wait .",service,positive
3709,my wife had the fried shrimp which are huge and loved it .,food,positive
386,"everything i had was good , and i 'm a eater .",food,positive
1704,one should not go to lucky strike for the food .,food,negative
1196,the service is awful -- the last time i was there ( and i do mean the last time ) we were told that they needed our table so we would have to leave .,service,negative
3689,we could only get through an appetizer and cheese fondue .,food,neutral
3689,we could only get through an appetizer and cheese fondue .,anecdotes/miscellaneous,neutral
1379,"to me it exemplifies soho , cute , artsy , interesting .",ambience,positive
2142,"try everything for that matter , it is all good .",food,positive
3472,both times we waited well over a half hour for a table ( even though we had reservations ) .,service,negative
2372,happy to be a regular at this place and would warmly recommend it to anyone .,anecdotes/miscellaneous,positive
3561,i 've been eating at taj mahal for over twenty years and have found them to be the most excellent of the indian eateries on this block of indian restaurants .,anecdotes/miscellaneous,positive
3561,i 've been eating at taj mahal for over twenty years and have found them to be the most excellent of the indian eateries on this block of indian restaurants .,anecdotes/miscellaneous,positive
16,"night without a reservation , we had to wait at the bar for a little while , but the manager was so nice and made our wait a great experience .",service,positive
2253,try the green curry ! ! !,food,positive
3425,we had the scallops as an appetizer and they were delicious and the sauce was wonderful .,food,positive
2698,we were also seated promptly at the time of our reservation and the service was very quick and professional .,service,positive
2496,"you rarely have to wait for a seat and the currys ( Asama , green , red ) are full of flavor and come super spicy if you ask for it .",food,positive
2496,"you rarely have to wait for a seat and the currys ( Asama , green , red ) are full of flavor and come super spicy if you ask for it .",service,positive
124,the food there are satisfying .,food,positive
2600,i highly recommend to anyone to give this place a try .,anecdotes/miscellaneous,positive
630,i highly recommend visiting this restaurant and having dinner and drinks !,anecdotes/miscellaneous,positive
630,i highly recommend visiting this restaurant and having dinner and drinks !,food,positive
267,the bar is very well stocked with interesting beers and well priced wines .,food,positive
1804,i agree .,anecdotes/miscellaneous,neutral
2657,"last memorial day , i tried to make reservations but was told they were closed that weekend ( interesting , but ... ) .",anecdotes/miscellaneous,negative
2657,"last memorial day , i tried to make reservations but was told they were closed that weekend ( interesting , but ... ) .",service,negative
920,the food was good .,food,positive
2976,"great wine selection , gigondas is worth the price , and the house champagne is a great value .",food,positive
2408,"at night , but it 's hard to hear your own conversation with everyone else competing for that same luxury - the music playing in the background is also voluminous .",ambience,negative
2237,it just was n't thai .,anecdotes/miscellaneous,negative
304,i have enjoyed everything i have ever gotten and the fish is so fresh and always prepared in a great way .,food,positive
304,i have enjoyed everything i have ever gotten and the fish is so fresh and always prepared in a great way .,anecdotes/miscellaneous,positive
3225,i particularly love their yellow fun tuna and their mussel selection .,food,positive
3154,i love to visit murrays for my bagel fix .,anecdotes/miscellaneous,positive
2348,"we made early dinner reservations and were thoroughly impressed , reminds me of my grandfather , its old school italian scenery with lots of fun stuff to admire .",ambience,positive
2971,recommended .,anecdotes/miscellaneous,positive
921,the place was nice and calm .,ambience,positive
532,cheese plate is a varied delight and great bargain at $ 10 .,food,positive
532,cheese plate is a varied delight and great bargain at $ 10 .,price,positive
1972,i could have drank 4 glasses of water and still been parched - so watch out .,food,negative
553,"when we sat , we got great and fast service .",service,positive
1681,"most of the servers are very attentive , friendly and quite attractive .",service,positive
2586,i think locals rate this place so high .,anecdotes/miscellaneous,neutral
1734,service is average .,service,neutral
2558,but they 've done a really nice job of offering all the typical pizzeria faves plus some terrific specials like the godmother pizza ( a sort of traditional flat pizza with an olive oil brushed crust and less tomato sauce than usual ) .,food,positive
1522,go girls ! ! !,anecdotes/miscellaneous,positive
3683,"they forgot a sandwich , did n't include plastic forks , and did n't include pita with the hummus platter .",service,negative
2715,"the steak is good , the fish is good and the sushi was surprisingly great .",food,positive
760,"for asian fusion , there are many places further downtown .",anecdotes/miscellaneous,neutral
120,old school meets new world .,anecdotes/miscellaneous,neutral
2295,i am reluctant to write because i would not want my jem of a pizza place to become overcrowded .,anecdotes/miscellaneous,positive
3513,"the service was poor , restaurant poorly lit , staff not very attentive and i would have rather eaten at a mcdonald 's than this joint .",service,negative
3513,"the service was poor , restaurant poorly lit , staff not very attentive and i would have rather eaten at a mcdonald 's than this joint .",ambience,negative
2880,this is probably one of my new favorite places .,anecdotes/miscellaneous,positive
2034,"for being number 1 , this place has alot of work to do in order to truly earn its so called reputation .",anecdotes/miscellaneous,negative
3299,"for myself and family we would only go here to celebrate an occassion , i do prefer smaller , quite restaurants .",anecdotes/miscellaneous,neutral
3299,"for myself and family we would only go here to celebrate an occassion , i do prefer smaller , quite restaurants .",ambience,neutral
1208,the one on the east side is much better than the one on the west side .,anecdotes/miscellaneous,neutral
2148,they all know you .,service,positive
2192,"my gf and i still choose to eat there a lot because of diverse cocktails , the chill decor , and the decent sushi .",food,positive
2192,"my gf and i still choose to eat there a lot because of diverse cocktails , the chill decor , and the decent sushi .",ambience,positive
2020,we ended the dinner with a surprisingly light and flaky apple tarte tatin .,food,positive
915,the buffet had a nice selection .,food,positive
1768,waitstaff are very friendly .,service,positive
302,this restaurant is such a great place .,anecdotes/miscellaneous,positive
3052,"once you step into cosette , you 're miraculously in a small , off the beaten path parisian bistro .",ambience,neutral
2956,i 've been several times and am totally smitten .,anecdotes/miscellaneous,positive
569,terrible experience .,anecdotes/miscellaneous,negative
658,i love the place .,anecdotes/miscellaneous,positive
1664,service was slow had to wait to order and get food although not crowded .,service,negative
3690,will have to return to try the chocolate !,anecdotes/miscellaneous,neutral
1274,"it 's only $ 1.95 for a regular slice and $ 4.00 for a slice with a mushroom , not mushrooms .",price,positive
481,there is a real gallery of stars that have visited .,ambience,neutral
2827,"the food was below average , the service was pathetic , there was no ambience at all .",food,negative
2827,"the food was below average , the service was pathetic , there was no ambience at all .",service,negative
2827,"the food was below average , the service was pathetic , there was no ambience at all .",ambience,negative
1585,i really enjoyed the shows put on by the actors .,ambience,positive
2163,our first time in new york and we had to try a new york bagel .,anecdotes/miscellaneous,neutral
3443,service was efficient courteous .,service,positive
2108,this one is definitely my least favorite .,anecdotes/miscellaneous,negative
3452,i have been urged by friends for months to check out the mermaid inn .,anecdotes/miscellaneous,neutral
412,the miso soup lacked flavor and the fish was unfortunately not as well prepared as in the past .,food,negative
3675,"everytime my husband and i go there , we are never disappointed .",anecdotes/miscellaneous,positive
2154,they are the best bagels i 've had .,food,positive
223,we were not disappointed .,anecdotes/miscellaneous,positive
1667,i 've read some of the previews reviews - people are either not new yorkers or have more appreciation for ambience then food .,anecdotes/miscellaneous,neutral
426,"toons has recently been redone , so it 's now a very attractive space .",ambience,positive
1964,"$ 160 for 2 filets , 2 sides , an appetizer and drinks .",food,neutral
1964,"$ 160 for 2 filets , 2 sides , an appetizer and drinks .",price,neutral
3380,"while the prices are nothing special , the portions are huge .",price,positive
3380,"while the prices are nothing special , the portions are huge .",food,positive
3185,"its a nice quiet location to go eat a good meal , relax , be able to talk and have a very good time .",ambience,positive
3185,"its a nice quiet location to go eat a good meal , relax , be able to talk and have a very good time .",food,positive
2651,"we arrived for dinner expecting to be impressed by a place that has an impressive past - but , that 's just it -- the past !",anecdotes/miscellaneous,negative
718,"however , i think this place is a good hang out spot .",ambience,positive
2848,"the menu is prix fixe , so be prepared to spend at least $ 60 per person , but it is well worth it superb food .",price,negative
2848,"the menu is prix fixe , so be prepared to spend at least $ 60 per person , but it is well worth it superb food .",food,positive
596,"rao is a good restaurant , but it 's nothing special .",anecdotes/miscellaneous,neutral
523,the wine list is extensive and impressive .,food,positive
1497,we had the most wonderful waitress .,service,positive
2697,the quail was fantastic and unique and the pastas were full of flavor .,food,positive
876,"when we left at 8:00 pm , it was packed and noisy .",anecdotes/miscellaneous,neutral
876,"when we left at 8:00 pm , it was packed and noisy .",ambience,negative
248,"okay , so i never write but there does n't seem to fair balance of positive to negative reviews concerning green bo and it 's time to speak up - i live in chinatown .",anecdotes/miscellaneous,neutral
1116,the zucchini and mashed potatoes are a blend of garlic and butter which simply melts in your mouth .,food,positive
3001,the staff is courteous and friendly .,service,positive
1058,never fails to please .,anecdotes/miscellaneous,positive
2067,decor is nice though service can be spotty .,service,positive
2067,decor is nice though service can be spotty .,ambience,positive
2491,"aside from the rushed service , we were very impressed with the food and the drinks .",food,positive
2491,"aside from the rushed service , we were very impressed with the food and the drinks .",service,negative
2703,will absolutely visit again .,anecdotes/miscellaneous,positive
1045,make sure you have the spicy scallop roll .,food,positive
2895,i would highly recommend this place to anyone who is looking for a fine indian dining experience that is definitely a value for your dollar .,anecdotes/miscellaneous,positive
2895,i would highly recommend this place to anyone who is looking for a fine indian dining experience that is definitely a value for your dollar .,price,positive
2895,i would highly recommend this place to anyone who is looking for a fine indian dining experience that is definitely a value for your dollar .,food,positive
1650,this big draw is the all you can sushi here for $ 19.95 !,price,positive
1432,i consider the best grand sichuan restaurant in nyc .,anecdotes/miscellaneous,positive
1527,we spent 50 $ $ definitely will come back with my friends ! ! !,anecdotes/miscellaneous,positive
1527,we spent 50 $ $ definitely will come back with my friends ! ! !,price,positive
1926,went to village last night for my birthday .,anecdotes/miscellaneous,neutral
1835,"some of the workers ignore me and talk to the female customers , other times , they 've skipped my order .",service,negative
208,the specials are usually quite good too .,food,positive
1023,they 've the best desserts and mixed drinks as well as snack foods .,food,positive
85,try the chocolate mud cake ( warmed ) with 2 scoops of dulce de leche gelato .,food,positive
609,really cool staff inside .,ambience,positive
3417,"while the new restaurant still features much of the same classical furniture that made tiffin so attractive , the menu has been overhauled .",anecdotes/miscellaneous,neutral
